Company Name,Address,Phone Number,Google business profile link,Website,E-Mail,Linkedin-Link
Upwards Fintech Services Private Limited,"501-A Pinnacle Corporate Park, BKC Bandra (East), Vill Kole Kalyan, near Trade Centre, Bandra Kurla Complex, Mumbai, Maharashtra 400051 ",Not present on google business profiles,https://www.google.com/maps/place/Upwards+Fintech+Services+Private+Limited/data=!4m7!3m6!1s0x3be7c8edf7300001:0x1ac3b798b66d30e0!8m2!3d19.0724631!4d72.870148!16s%2Fg%2F11h_srp19s!19sChIJAQAw9-3I5zsR4DBttpi3wxo?authuser=0&hl=en&rclk=1,http://go-upwards.com/,"['help@go-upwards.com', 'soni94@gmail.com', 'support@vivriticapital.com', 'grievance.upwards@payufin.com', 'Email: *****@gmail.com', 'finance@go-upwards.com']",https://in.linkedin.com/company/go-upwards
FINACUS SOLUTIONS PVT LTD,"171 SDF 6, Krantiveer Lakhuji Salve Marg, Seepz, Andheri East, Mumbai, Maharashtra 400096 ",Not present on google business profiles,https://www.google.com/maps/place/FINACUS+SOLUTIONS+PVT+LTD/data=!4m7!3m6!1s0x3be7c9e56dfa52ab:0x37dd1d9f1277f5!8m2!3d19.1241176!4d72.8730668!16s%2Fg%2F11hvdftn84!19sChIJq1L6beXJ5zsR9XcSnx3dNwA?authuser=0&hl=en&rclk=1,https://www.finacus.co.in/,"['info@finacus.co.in', 'ramalingam.p@finacus.co.in', 'hrd@finacus.co.in']",https://in.linkedin.com/company/finacus-solutions-pvt-ltd
iAcuity Fintech Pvt. Ltd.,"423 Kaliandas Udyog Bhavan, 360, Sadanand Hasu Tandel Marg, near Century Bhavan, Century Bazaar, Prabhadevi, Mumbai, Maharashtra 400025 ",08433725322,https://www.google.com/maps/place/iAcuity+Fintech+Pvt.+Ltd./data=!4m7!3m6!1s0x3be7cfa82e326895:0x9acbed2db2825707!8m2!3d19.0114869!4d72.8243144!16s%2Fg%2F11n08y47rv!19sChIJlWgyLqjP5zsRB1eCsi3ty5o?authuser=0&hl=en&rclk=1,http://iacuityfintech.com/,"['info@iacuityfintech.com', 'ajay.batheja@iacuityfintech.com', 'ajay.batheja@xaltedcorp.com']",https://in.linkedin.com/company/iacuity-fintech
Quantum Phinance Consulting Private Limited,"Kushwah Chambers, 501, Makwana Rd, near Marol Metro Station, Gamdevi, Marol, Andheri East, Mumbai, Maharashtra 400059 ",Not present on google business profiles,https://www.google.com/maps/place/Quantum+Phinance+Consulting+Private+Limited/data=!4m7!3m6!1s0x3be7c969a62a37b1:0x1e960b97ec3da6ea!8m2!3d19.11188!4d72.882475!16s%2Fg%2F11szbzr1ty!19sChIJsTcqpmnJ5zsR6qY97JcLlh4?authuser=0&hl=en&rclk=1,http://quantumphinance.com/,"['sushant@quantumphinance.com', 'hr@quantumphinance.com', 'koustubh@quantumphinance.com', 'first@quantumphinance.com', 'hr@quantumphiance.com']",https://in.linkedin.com/company/quantumphinance
TradeReboot,"Atlanta Estate, 511 / 512, Western Express Hwy, opp. Westin Hotel, ITT Bhatti, Hanuman Tekdi, Goregaon, Mumbai, Maharashtra 400063 ",08450969138,https://www.google.com/maps/place/TradeReboot/data=!4m7!3m6!1s0x3be7b7a980da0c4b:0xb4a9ba591761be17!8m2!3d19.1725775!4d72.8576126!16s%2Fg%2F11rvhpxysw!19sChIJSwzagKm35zsRF75hF1m6qbQ?authuser=0&hl=en&rclk=1,https://www.tradereboot.com/,"['info@tradereboot.com', 'deepan@mail', 'Email ID: *****@tradereboot.com']",https://in.linkedin.com/company/trade-reboot
Optimum Financial Solutions Pvt. Ltd.,"A-7, 32, Corporate Avenue, Near Paperbox, Off, Mahakali Caves Rd, Andheri East, Mumbai, Maharashtra 400093 ",08855093224,https://www.google.com/maps/place/Optimum+Financial+Solutions+Pvt.+Ltd./data=!4m7!3m6!1s0x3be7c9d51595d003:0x38fa732c380c181f!8m2!3d19.1205426!4d72.860965!16s%2Fg%2F11c2qw53xb!19sChIJA9CVFdXJ5zsRHxgMOCxz-jg?authuser=0&hl=en&rclk=1,http://www.optimumfintech.com/,"['sales@optimumfintech.com', 'amit.b@optimumfintech.com', 'hr@optimumfintech.com', 'contact@Optimumfintech.com', 'contact@optimumfintech.com']",https://in.linkedin.com/company/optimum-financial-solutions-pvt-ltd-optimumfintech
"FlexiLoans Technologies Pvt. Ltd.- Apply for Business Loan, MSME/SME Loan, Small Business Loan in India","Tower-2, 7th Floor, ONE WORLD CENTER South Annexe, 841, Senapati Bapat Marg, Saidham Nagar, Lower Parel, Mumbai, Maharashtra 400013 ",07948061722,"https://www.google.com/maps/place/FlexiLoans+Technologies+Pvt.+Ltd.-+Apply+for+Business+Loan,+MSME%2FSME+Loan,+Small+Business+Loan+in+India/data=!4m7!3m6!1s0x3be7ced40d3f3181:0x846290912c3ece53!8m2!3d19.006466!4d72.832618!16s%2Fg%2F11hbgbqwbs!19sChIJgTE_DdTO5zsRU84-LJGQYoQ?authuser=0&hl=en&rclk=1",https://flexiloans.com/,"['krishna.kambli@flexiloans.com', 'connect@flexiloans.com', 'rekha.prasad@flexiloans.com', 'myaccount@flexiloans.com']",https://in.linkedin.com/company/flexiloans
FinMechanics,"A, The Capital, 406, G Block Rd, G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051 ",02261669819,https://www.google.com/maps/place/FinMechanics/data=!4m7!3m6!1s0x3be7c84daf23f527:0x9ed8f12127599bee!8m2!3d19.0633725!4d72.8619469!16s%2Fg%2F1tqpxqdd!19sChIJJ_Ujr03I5zsR7ptZJyHx2J4?authuser=0&hl=en&rclk=1,http://www.finmechanics.com/,"['recruitment@finmechanics.com', 'sanjeev.dumir@finmechanics.com', 'contact@finmechanics.com', 'Email ID: *****@finmechanics.com', 'name@finmechanics.com']",https://in.linkedin.com/company/finmechanics
Kiya.ai,"Unit No 86 & 87, 1st Floor SDF III, SEEPZ SEZ, Andheri East, Mumbai, Maharashtra 400096 ",02267764000,https://www.google.com/maps/place/Kiya.ai/data=!4m7!3m6!1s0x3be7c81f79f80d47:0xc34e6d37e35a6877!8m2!3d19.1277964!4d72.8757612!16s%2Fg%2F11b6m10b7g!19sChIJRw34eR_I5zsRd2ha4zdtTsM?authuser=0&hl=en&rclk=1,https://www.kiya.ai/contact/,"['andrew.niles@kiya.ai', 'sales@kiya.ai', 'marketing@infrasofttech.com', 'aditya.singh@kiya.ai', 'jersey@kiya.ai']",https://in.linkedin.com/company/kiya-ai
Midas Fintech Solutions Private Limited,"A-wing, Mhatre Pen Building, 401-406, Senapati Bapat Marg, near Manish Market, Dadar West, Dadar, Mumbai, Maharashtra 400028 ",Not present on google business profiles,https://www.google.com/maps/place/Midas+Fintech+Solutions+Private+Limited/data=!4m7!3m6!1s0x3be7cec579b7d39f:0xe3ba75f667bd54!8m2!3d19.0145225!4d72.8381475!16s%2Fg%2F11snb58yv1!19sChIJn9O3ecXO5zsRVL1n9nW64wA?authuser=0&hl=en&rclk=1,https://midasfintechsolutions.com/,"['info@midasfintechsolution.com', 'support@midasfintechsolutions.com', 'darshit.shah@midasfintechsolutions.com']",https://www.linkedin.com/company/midas-fintech-solutions
Sfom Fintech Private Limited,"Janata CHS Ltd, Jogeshwari - Vikhroli Link Rd, Kannamwar Nagar I, Vikhroli, Mumbai, Maharashtra 400083 ",09867927784,https://www.google.com/maps/place/Sfom+Fintech+Private+Limited/data=!4m7!3m6!1s0x3be7c73d18de7ca1:0x870bddeff96ba975!8m2!3d19.114691!4d72.9359502!16s%2Fg%2F11wmx_pgzt!19sChIJoXzeGD3H5zsRdalr-e_dC4c?authuser=0&hl=en&rclk=1,Not present on google business profiles,[],https://in.linkedin.com/in/ashish-gavale-6366032a8
Ayanna Payment Solution Private Limited,"Plot 15, Seawoods West, Sector 38, Seawoods, Navi Mumbai, Maharashtra 400706 ",08602187000,https://www.google.com/maps/place/Ayanna+Payment+Solution+Private+Limited/data=!4m7!3m6!1s0x3be7c3981a1a8d73:0x98ebe97f0ab3282a!8m2!3d19.0170045!4d73.0158475!16s%2Fg%2F11kb3q3jcf!19sChIJc40aGpjD5zsRKiizCn_p65g?authuser=0&hl=en&rclk=1,http://ayannapaymentsolution.com/,"['kyal_developers@hotmail.com', 'ayannaconsumerproducts@gmail.com', 'info@ayannafoods.com']",https://in.linkedin.com/in/ayanna-payment-solution-private-limited-930962241
BharatNXT - Business Payments App,"Awfis Building, 10th Floor, R City Office, Lal Bahadur Shastri Marg, Amrut Nagar, Ghatkopar West, Mumbai, Maharashtra 400086 ",09873033604,https://www.google.com/maps/place/BharatNXT+-+Business+Payments+App/data=!4m7!3m6!1s0x3be7c78cf532bc0d:0x664f00ab6d0a1542!8m2!3d19.1004872!4d72.9170227!16s%2Fg%2F11rtyf26jq!19sChIJDbwy9YzH5zsRQhUKbasAT2Y?authuser=0&hl=en&rclk=1,https://web.bharatnxt.in/,"['support@bharatnxt.in', 'email us at support@bharatnxt.in']",https://in.linkedin.com/company/bharatnxtapp
Mahuli Fintech Private Limited,"N/1, Mahuli Enterprises, Plot No 28, Rd Number 4, near Ummul Qura Masjid, Govandi Slums, Govandi West, Phase 1, Shivaji Nagar, Mumbai, Maharashtra 400043 ",09029010019,https://www.google.com/maps/place/Mahuli+Fintech+Private+Limited/data=!4m7!3m6!1s0x3be7c66b00000001:0xd35c044d9e2b7448!8m2!3d19.0657818!4d72.9236038!16s%2Fg%2F11sy0st7lq!19sChIJAQAAAGvG5zsRSHQrnk0EXNM?authuser=0&hl=en&rclk=1,http://mahulipay.com/,"['mahulipay@gmail.com', 'mahulipay@gmail', 'cashukla.associates@gmail.com']",https://www.linkedin.com/company/fintech-filings-pvt-ltd
TransXT,"C-Wing, Office No. 216, Kanakia Zillion, LBS Marg, CST Road Junction, BKC Annexe, Kurla West, Mumbai, Maharashtra 400070 ",02271588889,https://www.google.com/maps/place/TransXT/data=!4m7!3m6!1s0x3be7c88d1ad05999:0x7c682b73ed4eb0a!8m2!3d19.0758535!4d72.8773557!16s%2Fg%2F11rd_1wm3x!19sChIJmVnQGo3I5zsRCuvUPreCxgc?authuser=0&hl=en&rclk=1,https://transxt.in/,['satyajit.kanekar@mobilewaretech.com'],https://www.linkedin.com/products/mobileware-technologies-transxt/
x-Biz Techventures Private Limited,"Ijmima Complex, 118-120, New Link Rd, near Infiniti II Mall, Malad, Mindspace, Malad West, Mumbai, Maharashtra 400064 ",08002668575,https://www.google.com/maps/place/x-Biz+Techventures+Private+Limited/data=!4m7!3m6!1s0x3be7b6f27853b463:0xef80ba1af739314d!8m2!3d19.1838265!4d72.8318823!16s%2Fg%2F11dynzlld3!19sChIJY7RTePK25zsRTTE59xq6gO8?authuser=0&hl=en&rclk=1,https://www.xbizventures.com/,"['info@xbizventures.com', 'Email ID: *****@xbizventures.com', 'sanjiv.shah@xbizventures.com', 'rahul.sehgal@xbizventures.com', 'xxxx@xbizventures.com', 'support@xbizventures.com']",https://in.linkedin.com/company/xbiztechventures
Transpure Solutions Pvt Ltd,"First Floor, SPTBI, Munshi Nagar Office 1, Mumbai, Maharashtra 400053 ",09820510288,https://www.google.com/maps/place/Transpure+Solutions+Pvt+Ltd/data=!4m7!3m6!1s0x3be7ce2328cdf8e3:0xd1afb51d591994d5!8m2!3d19.1243254!4d72.8372931!16s%2Fg%2F11dxb1ys2c!19sChIJ4_jNKCPO5zsR1ZQZWR21r9E?authuser=0&hl=en&rclk=1,http://tranzily.com/,"['sandeep@transpure.com', 'sandeepshahfca@gmail.com', 'info@tranzily.com']",https://in.linkedin.com/company/transpure
Blenheim Chalcot IT Services India Pvt. Ltd. (Head Office),"B-Wing, Fulcrum, Hiranandani Business Park, 103-104, Chhatrapati Shivaji Maharaj Int'l Airport Rd, Ashok Nagar, Andheri East, Mumbai, Maharashtra 400099 ",02267060000,https://www.google.com/maps/place/Blenheim+Chalcot+IT+Services+India+Pvt.+Ltd.+%28Head+Office%29/data=!4m7!3m6!1s0x3be7c83c00ac83d5:0x91a0425989033930!8m2!3d19.1040489!4d72.871977!16s%2Fg%2F11cn0xkn2d!19sChIJ1YOsADzI5zsRMDkDiVlCoJE?authuser=0&hl=en&rclk=1,Not present on google business profiles,"['info@blenheimchalcot.com', 'Sumeet.Raithatha@blenheimchalcot.com', 'name@blenheimchalcot.com', 'dp@blenheimchalcot.com']",https://in.linkedin.com/company/blenheimchalcotindia
Unlock Technologies Pvt. Ltd.,"402, Synergy Premises, 2nd St, Malad, Navy Colony, Kanchpada, Malad West, Mumbai, Maharashtra 400064 ",08104410755,https://www.google.com/maps/place/Unlock+Technologies+Pvt.+Ltd./data=!4m7!3m6!1s0x3be7b6e571e820a3:0xd4caebdacaca723f!8m2!3d19.1882662!4d72.8382685!16s%2Fg%2F11c586zsh6!19sChIJoyDoceW25zsRP3LKytrrytQ?authuser=0&hl=en&rclk=1,http://www.unlocktech.in/,"['sales1@unlocktech.co.in', 'info@unlocktech.in', 'first@unlocktech.in']",https://in.linkedin.com/company/unlock-technologies-private-limited
Imperative Business Ventures Ltd,"plot no c, 4th Floor, Bhairaav Milestone, 15, Rd Number 16, Wagle Industrial Estate, Thane, Maharashtra 400604 ",02262558700,https://www.google.com/maps/place/Imperative+Business+Ventures+Ltd/data=!4m7!3m6!1s0x3be7b8ef3d69f583:0x1651be18855bdaa6!8m2!3d19.1957385!4d72.9542928!16s%2Fg%2F11cjpd64g2!19sChIJg_VpPe-45zsRptpbhRi-URY?authuser=0&hl=en&rclk=1,http://www.theimperative.in/,"['cp_thane@theimperative.in', 'info@theimperative.in', 'director@theimperative.in', 'sales@unlistedzone.com']",https://in.linkedin.com/company/imperative-business-ventures-limited
Wylth®,"Damji Shamji Corporate Square, 806, Laxmi Nagar, Ghatkopar East, Mumbai, Maharashtra 400075 ",Not present on google business profiles,https://www.google.com/maps/place/Wylth%C2%AE/data=!4m7!3m6!1s0x3be7c7afbab42e93:0xb2cd903496e1f04!8m2!3d19.0910473!4d72.9164314!16s%2Fg%2F11t9_nm2gf!19sChIJky60uq_H5zsRBB9uSQPZLAs?authuser=0&hl=en&rclk=1,https://www.wylth.com/,['contact@wylth.com'],https://in.linkedin.com/company/wylth
INCI Tech LLP.,"6, 3rd Floor, Lotus Business Center, Ram Baug Rd, Malad, Nadiyawala Colony 2, Malad West, Mumbai, Maharashtra 400064 ",07700000115,https://www.google.com/maps/place/INCI+Tech+LLP./data=!4m7!3m6!1s0x3be7c21b8ba3ffff:0x300ad197099afd0e!8m2!3d19.1796027!4d72.8449838!16s%2Fg%2F11dyz4dy3k!19sChIJ__-jixvC5zsRDv2aCZfRCjA?authuser=0&hl=en&rclk=1,https://incitech.com/,"['info@incitech.com', 'atif.imram@incitech.com', 'suport@tecnologia.com', 'konstruktion@email.com']",https://in.linkedin.com/company/incitechindia
Finicity,"602, 6th Floor, Building No. 3 Mindspace Airoli West Gigaplex Estate Private Limited, Airoli, Navi Mumbai, Maharashtra 400708 ",Not present on google business profiles,https://www.google.com/maps/place/Finicity/data=!4m7!3m6!1s0x3be7b975c15c9947:0x40f5f1c0a9e69c09!8m2!3d19.1741276!4d72.9934671!16s%2Fg%2F11h_d61rxg!19sChIJR5lcwXW55zsRCZzmqcDx9UA?authuser=0&hl=en&rclk=1,https://www.finicity.com/,"[""first '.' last@finicity.com"", 'email at privacy@finicity.com']",https://in.linkedin.com/company/finicity
Flexmoney Technologies Pvt Ltd,"32nd Floor, A-WING, Marathon Futurex, 3213/14, BDD Chawl, Lower Parel, Mumbai, Maharashtra 400013 ",Not present on google business profiles,https://www.google.com/maps/place/Flexmoney+Technologies+Pvt+Ltd/data=!4m7!3m6!1s0x3be7ce8d9906c357:0xf9517b2ae39893e6!8m2!3d18.9936398!4d72.8306384!16s%2Fg%2F11fmm0fpj5!19sChIJV8MGmY3O5zsR5pOY4yp7Ufk?authuser=0&hl=en&rclk=1,http://flexmoney.in/,"['yezdi.lashkari@gmail.com', 'yezdi.lashkari@flexmoney.in', 'name@flexmoney.in']",https://in.linkedin.com/company/flexmoney-technologies-pvt-ltd
CloudMojo Tech Pvt. Ltd.,"P4- Officebing, BLOCK-2, KAILASH BUSINESS PARK, Park Site Rd, Vikhroli (W, HMPL Surya Nagar, Vikhroli West, Mumbai, Maharashtra 400079 ",09167997777,https://www.google.com/maps/place/CloudMojo+Tech+Pvt.+Ltd./data=!4m7!3m6!1s0x3be7c936cbc2e003:0xa3caef6f683c41fc!8m2!3d19.1111374!4d72.9181154!16s%2Fg%2F11js0sf7w8!19sChIJA-DCyzbJ5zsR_EE8aG_vyqM?authuser=0&hl=en&rclk=1,https://www.cloudmojo.tech/,"['parvez@cloudmojo.tech', 'mojo@cloudmojo.tech', 'parvez@total-computers.net']",https://in.linkedin.com/company/cloudmojo-tech-llp
BizPay,"Ltd,Plot, No.R1, Inscite Fintech Solutions F-205,Tower 2,L&T Seawoods, Sector 40, Seawoods, Navi Mumbai, Maharashtra 400706 ",08591978034,https://www.google.com/maps/place/BizPay/data=!4m7!3m6!1s0x3be7c368c6e7a943:0x44d8e4f09b84b311!8m2!3d19.0219871!4d73.0178753!16s%2Fg%2F11t5jjcpm2!19sChIJQ6nnxmjD5zsREbOEm_Dk2EQ?authuser=0&hl=en&rclk=1,http://www.bizpay.co.in/,"['support@bizpay.co.in', 'info@biz-pay.com', 'support@bizpayo.com', 'cgro.boi@bankofindia.co.in', 'mikdadm@bizpay.co.in', 'prepaidcard@icicibank.com']",https://au.linkedin.com/company/bizpaygroup
IDfy,"Unit no. 801, Skyline Icon, 804, Andheri - Kurla Rd, Chimatpada, Marol, Andheri East, Mumbai, Maharashtra 400059 ",18001234339,https://www.google.com/maps/place/IDfy/data=!4m7!3m6!1s0x3be7c814838008db:0x535d65cea11d5365!8m2!3d19.1054418!4d72.8811782!16s%2Fg%2F11bxfr8tb7!19sChIJ2wiAgxTI5zsRZVMdoc5lXVM?authuser=0&hl=en&rclk=1,https://www.idfy.com/,[],https://in.linkedin.com/company/idfy
BUSINESSNEXT (Acidaes Solutions Private Limited),"2, Guru Hargovindji Rd, Kajuwadi, Chakala, Andheri East, Mumbai, Maharashtra 400093 ",02261300900,https://www.google.com/maps/place/BUSINESSNEXT+%28Acidaes+Solutions+Private+Limited%29/data=!4m7!3m6!1s0x3be7c836d033ebe9:0x56049750dc1f19bd!8m2!3d19.1107995!4d72.8593376!16s%2Fg%2F11bx98r3ls!19sChIJ6esz0DbI5zsRvRkf3FCXBFY?authuser=0&hl=en&rclk=1,https://www.businessnext.com/,['security@businessnext.com'],https://in.linkedin.com/company/business_next
Saraswat Infotech Pvt Ltd.,"Plot No 41/13, Sector 30, Vashi, Navi Mumbai, Maharashtra 400703 ",02241561111,https://www.google.com/maps/place/Saraswat+Infotech+Pvt+Ltd./data=!4m7!3m6!1s0x3be7b93eb6a31f5b:0x66aa7220172902c4!8m2!3d19.0670388!4d73.0063862!16s%2Fg%2F11b6hq4hfx!19sChIJWx-jtj655zsRxAIpFyByqmY?authuser=0&hl=en&rclk=1,http://www.sil.co.in/,"['Info@sil.co.in', 'info@sil.co.in', 'devdatta.chandgadkar@sil.co.in']",https://in.linkedin.com/company/saraswat-infotech-limited
"Smarts3 | Mobile app development company in Mumbai, India","2, Super Market Arcade, Monghibai Rd, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400057 ",09870295810,"https://www.google.com/maps/place/Smarts3+%7C+Mobile+app+development+company+in+Mumbai,+India/data=!4m7!3m6!1s0x3be7c91b1299cd8d:0x7d4bb98e6806e7a7!8m2!3d19.0996542!4d72.8452998!16s%2Fg%2F11j8_n60zg!19sChIJjc2ZEhvJ5zsRp-cGaI65S30?authuser=0&hl=en&rclk=1",https://smarts3.in/contact-us/,"['info@smarts3.in / hire@smarts3in', 'info@smarts3.in / hire@smarts3.in']",https://in.linkedin.com/company/s3india
M2P Fintech,"9th floor, Tower B, Embassy Park 247, 902, BSG IT Software Private Limited, Gandhi Nagar, Vikhroli West, Mumbai, Maharashtra 400083 ",Not present on google business profiles,https://www.google.com/maps/place/M2P+Fintech/data=!4m7!3m6!1s0x3be7c7c2b9327db9:0x1600594d6f2870fd!8m2!3d19.120538!4d72.9274159!16s%2Fg%2F11w4txxdhn!19sChIJuX0yucLH5zsR_XAob01ZABY?authuser=0&hl=en&rclk=1,https://m2pfintech.com/,"['privacy@m2pfintech.com', 'posh@m2pfintech.com', 'business@m2pfintech.com']",https://in.linkedin.com/company/m2pfintech
