Company Name,Address,Phone Number,Google business profile link,Website,E-Mail
Textual Analytics Solutions,"4002/A, 100 Feet Rd, II Stage, Domlur, Bengaluru, Karnataka 560038 ",08040989001,https://www.google.com/maps/place/Textual+Analytics+Solutions/data=!4m7!3m6!1s0x3bae141b4623cd15:0xe6ddcb6233849a53!8m2!3d12.9631212!4d77.6414323!16s%2Fg%2F1vn_xdlm!19sChIJFc0jRhsUrjsRU5qEM2LL3eY?authuser=0&hl=en&rclk=1,http://www.tas.in/,"['info@tas.in', ""first '.' last@tas.in"", 'info@tas.in', 'info@tas.in']"
Actify Data Labs Inc,"1507, 19th Main Rd, Vanganahalli, 1st Sector, HSR Layout, Bengaluru, Karnataka 560034 ",Not present on google business profiles,https://www.google.com/maps/place/Actify+Data+Labs+Inc/data=!4m7!3m6!1s0x3bae1485b266489d:0x225eb3f17be8b09!8m2!3d12.9168903!4d77.6449872!16s%2Fg%2F11pd0tt1xw!19sChIJnUhmsoUUrjsRCYu-Fz_rJQI?authuser=0&hl=en&rclk=1,Not present on google business profiles,"['ravish.kumar@voxco.com', 'Email ID: *****@actifydatalabs.com']"
Emmela Data & Analytics,"33A, 1st Cross, 17th Main Rd, BTM 1st Stage, Bengaluru, Karnataka 560068 ",09108269439,https://www.google.com/maps/place/Emmela+Data+%26+Analytics/data=!4m7!3m6!1s0x3bae15c5c8c6fdb9:0x28e3808ee0580133!8m2!3d12.9172017!4d77.6115725!16s%2Fg%2F11h6slrx5r!19sChIJuf3GyMUVrjsRMwFY4I6A4yg?authuser=0&hl=en&rclk=1,https://emmela.com/,"['raja@emmela.com', 'name@emmela.com', 'raja@emmela.com']"
Fragma Data Systems,"2nd Floor, 559, 9th A Main Rd, Binnamangala, Stage 1, Indiranagar, Bengaluru, Karnataka 560038 ",545883336,https://www.google.com/maps/place/Fragma+Data+Systems/data=!4m7!3m6!1s0x3bae16a45f241e61:0xc6c3b1081d9d07a0!8m2!3d12.9777453!4d77.6386522!16s%2Fg%2F11clsjg301!19sChIJYR4kX6QWrjsRoAedHQixw8Y?authuser=0&hl=en&rclk=1,http://www.fragmadata.com/,"['connect@fragmadata.com', 'first last_initial@fragmadata.com', 'Product/service Enquiry: connect@fragmadata.com', 'name@fragmadata.com', 'varunk@fragmadata.com', 'klnrajareddy@gmail.com', ""Sajid Farooq's business email address is s***@fragmadata.com""]"
Germane Analytics Pvt Ltd,"#90/1, Unit 'B', First Floor Rathnavilas Road,, Basavanagudi, Bengaluru, Karnataka 560004 ",08041200565,https://www.google.com/maps/place/Germane+Analytics+Pvt+Ltd/data=!4m7!3m6!1s0x3bae1591f3daaccd:0xc97f377ef60f1dd8!8m2!3d12.9383159!4d77.5777659!16s%2Fg%2F11bxd8s_wh!19sChIJzaza85EVrjsR2B0P9n43f8k?authuser=0&hl=en&rclk=1,http://www.germane-analytics.com/,"['corporate@germane-analytics.com', 'hr@germane-analytics.com', 'sales@germane-analytics.com', 'corporate@germane-analytics.com', 'xxxx@germane-analytics.com', 'xxxx@germane-analytics.com']"
Aptus Data Labs,"2nd floor, 46/4, Novel Tech Park, Hosur Rd, near Kudlu Gate, Garvebhavi Palya, Bengaluru, Karnataka 560068 ",08861769911,https://www.google.com/maps/place/Aptus+Data+Labs/data=!4m7!3m6!1s0x3bae14babba2a23f:0xaaf5f77b09862c72!8m2!3d12.8914625!4d77.641484!16s%2Fg%2F11bv6ptkmh!19sChIJP6Kiu7oUrjsRciyGCXv39ao?authuser=0&hl=en&rclk=1,https://www.aptusdatalabs.com/contact-us/,"['info@aptusdatalabs.com', 'sameer.sahoo@aptusdatalabs.com']"
LatentView Analytics,"Vaishnavi Signature, 78/9, Outer Ring Road, Bellandur Village Varthur, Uttarahalli Hobli, Bengaluru, Karnataka 560103 ",08061314915,https://www.google.com/maps/place/LatentView+Analytics/data=!4m7!3m6!1s0x3bae13a0ae53aeab:0x4610fc52c19d3e05!8m2!3d12.9256441!4d77.6744728!16s%2Fg%2F11gdqbj4p9!19sChIJq65TrqATrjsRBT6dwVL8EEY?authuser=0&hl=en&rclk=1,https://www.latentview.com/,"['investorcare@latentview.com', 'investorcare@latentview.com', 'venkat@latentview.com', 'alliances@latentview.com', 'marketing@latentview.com']"
Infinity Data Labs,"Sri Nivasa Reddy Layout, AECS Layout, Marathahalli, Bengaluru, Karnataka 560037 ",Not present on google business profiles,https://www.google.com/maps/place/Infinity+Data+Labs/data=!4m7!3m6!1s0x62d3d9736a44d3d9:0x3a7d6c4254544a7b!8m2!3d12.9650148!4d77.7115528!16s%2Fg%2F11lv290hj7!19sChIJ2dNEanPZ02IRe0pUVEJsfTo?authuser=0&hl=en&rclk=1,https://infinitydatalabs.in/,"['contact@infinitydatalabs.co.uk', 'info@yentek.eu']"
DATA CULT TECHNOLOGIES PRIVATE LIMITED,"58, JGA, Block 7, SBI Colony, 1st Phase, J. P. Nagar, Bengaluru, Karnataka 560078 ",09745241279,https://www.google.com/maps/place/DATA+CULT+TECHNOLOGIES+PRIVATE+LIMITED/data=!4m7!3m6!1s0x3bae1571dba92609:0x3871b10d073bf101!8m2!3d12.910376!4d77.577198!16s%2Fg%2F11qgkygyvk!19sChIJCSap23EVrjsRAfE7Bw2xcTg?authuser=0&hl=en&rclk=1,http://datacult.co.in/,"['arjun@datacult.co.in', 'arjun@datacult.co.in', 'Email: *****@datacult.co.in', 'Email : *****@datacult.co.in']"
Ants Applied DataScience Private Limited,"220, 4th Main Rd, Chamrajpet, Bengaluru, Karnataka 560018 ",09986033010,https://www.google.com/maps/place/Ants+Applied+DataScience+Private+Limited/data=!4m7!3m6!1s0x3bae1585497d138b:0xad46d94f9fbe4cc0!8m2!3d12.9579061!4d77.5630037!16s%2Fg%2F11h_1z3y0w!19sChIJixN9SYUVrjsRwEy-n0_ZRq0?authuser=0&hl=en&rclk=1,https://antsai.in/,"['vijaypura@antsai.in', 'vijaypura@AntsAi.in', 'vijaypura@Antsai.in', 'contactus@Antsai.in', 'contactus@antsai.in', 'vijaypura@antsai.in']"
Empulse Global,"2nd floor, Shamrao Compound, 12/7, Sampangi Rama Nagara, Bengaluru, Karnataka 560027 ",06364396848,https://www.google.com/maps/place/Empulse+Global/data=!4m7!3m6!1s0x3bae15d92f0ca229:0x7657d30206775060!8m2!3d12.9633438!4d77.591118!16s%2Fg%2F1q62gcfjh!19sChIJKaIML9kVrjsRYFB3BgLTV3Y?authuser=0&hl=en&rclk=1,http://empulseglobal.com/,"['empulsehrmssales@gmail.com', 'vijay@empulseglobal.com', 'empulsehrmssales@gmail.com', 'vbakshi@empulseglobal.com']"
Actify Data Labs Inc,"1507, 19th Main Rd, Vanganahalli, 1st Sector, HSR Layout, Bengaluru, Karnataka 560034 ",Not present on google business profiles,https://www.google.com/maps/place/Actify+Data+Labs+Inc/data=!4m7!3m6!1s0x3bae1485b266489d:0x225eb3f17be8b09!8m2!3d12.9168903!4d77.6449872!16s%2Fg%2F11pd0tt1xw!19sChIJnUhmsoUUrjsRCYu-Fz_rJQI?authuser=0&hl=en&rclk=1,Not present on google business profiles,"['ravish.kumar@voxco.com', 'Email ID: *****@actifydatalabs.com']"
USEReady Technology Private Limited,"NO. 17/4C, 1st Floor, Maruthi Chambers, Hosur Rd, Roopena Agrahara, Bommanahalli, Bengaluru, Karnataka 560068 ",08067437100,https://www.google.com/maps/place/USEReady+Technology+Private+Limited/data=!4m7!3m6!1s0x3bae14f1a3edd94b:0x5dbd7125c99c114a!8m2!3d12.9141818!4d77.6234231!16s%2Fg%2F11c0rn0prx!19sChIJS9nto_EUrjsRShGcySVxvV0?authuser=0&hl=en&rclk=1,https://www.useready.com/,"['contact@useready.com', 'tanmaya@useready.com', 'shridharb@useready.com', 'marketing@useready.com', 'tanmaya@useready.com', 'contact@useready.com', 'marketing@useready.com']"
Data for Decisions Technology Solutions Pvt. Ltd.,"1st Floor, 878, above Udupi Grand, 5th Block, 1st Stage, HBR Layout, Bengaluru, Karnataka 560043 ",09513066926,https://www.google.com/maps/place/Data+for+Decisions+Technology+Solutions+Pvt.+Ltd./data=!4m7!3m6!1s0x3bae17bfd704b7d5:0x8fa8faccb4163e66!8m2!3d13.0327416!4d77.6311064!16s%2Fg%2F11mts3cwvg!19sChIJ1bcE178XrjsRZj4WtMz6qI8?authuser=0&hl=en&rclk=1,http://dford.co.in/,"['info@dford.co.in', 'vishwa@shrigowri.com', 'information@datafordecisions.net', 'support@tofler.in', 'shashi@dford.co.in']"
In2In Global Technology and Consulting Pvt Ltd,"Kodathi gate, 2nd floor, Paparaju Building, Kodathi village Road, Sarjapur - Marathahalli Rd, near Muthoot Money, opp. to Karnataka Grameena Bank, Bengaluru, Karnataka 560035 ",09552554566,https://www.google.com/maps/place/In2In+Global+Technology+and+Consulting+Pvt+Ltd/data=!4m7!3m6!1s0x4dc2b7a79fc3a089:0x6021b9af06b50ea1!8m2!3d12.8957487!4d77.7200537!16s%2Fg%2F11rcw9_shv!19sChIJiaDDn6e3wk0RoQ61Bq-5IWA?authuser=0&hl=en&rclk=1,https://in2inglobal.com/,"['info@in2inglobal.com', 'info@in2inglobal.com', 'info@in2inglobal.com', 'digimart.in2inglobal@gmail.com']"
AllyTech- Adv. Excel & Macros / Data Science / SAP Training in btm Bannerghatta Rd Jayanagar,"B, 1, Bannerghatta Slip Rd, KEB Colony, New Gurappana Palya, 1st Stage, BTM 1st Stage, Bengaluru, Karnataka 560029 ",07411011500,https://www.google.com/maps/place/AllyTech-+Adv.+Excel+%26+Macros+%2F+Data+Science+%2F+SAP+Training+in+btm+Bannerghatta+Rd+Jayanagar/data=!4m7!3m6!1s0x3bae1506e8f363e7:0x542efc8cede83e47!8m2!3d12.9186601!4d77.6003123!16s%2Fg%2F11csqqspg3!19sChIJ52Pz6AYVrjsRRz7o7Yz8LlQ?authuser=0&hl=en&rclk=1,https://allytech.net.in/,"['Email: info@allytech.co.in', 'Email: info@allytech.co.in', 'Email: info@allytech.co.in', 'Email: info@allytech.co.in', 'info@allytech.co.in', 'Email: info@allytech.co.in', 'info@allytech.co.in', 'Email: info@allytech.co.in']"
NYINST Bangalore (5th Floor) - Live Project Experience,"No.1, Pine Hurst, 100 Feet Ring Rd, Vysya Bank Colony, BTM 2nd Stage, BTM Layout, Bengaluru, Karnataka 560076 ",Not present on google business profiles,https://www.google.com/maps/place/NYINST+Bangalore+%285th+Floor%29+-+Live+Project+Experience/data=!4m7!3m6!1s0x3bae15370e3de977:0x2ba1773187a229ed!8m2!3d12.9164368!4d77.6042423!16s%2Fg%2F11l6q88ch2!19sChIJd-k9DjcVrjsR7SmihzF3oSs?authuser=0&hl=en&rclk=1,https://nyinst.com/,"['program@nyinst.com', 'mailto:contact@nyinst.com', 'info@nyinst.com']"
Prosera Analytics Private Limited,"# 797, Annapoorna Towers, 3rd Floor 10th Main, 35th Cross Rd, 4th Block, Jayanagar, Bengaluru, Karnataka 560011 ",09886612226,https://www.google.com/maps/place/Prosera+Analytics+Private+Limited/data=!4m7!3m6!1s0x3bae1554e3507aa7:0xfa6b8b971adaa9fb!8m2!3d12.924763!4d77.584737!16s%2Fg%2F11hdpdnbrh!19sChIJp3pQ41QVrjsR-6naGpeLa_o?authuser=0&hl=en&rclk=1,http://www.proseraa.com/,"['santhosh@proseraa.com', 'nvijayendra@gmail.com', 'santhosh@proseraa.com', 'santhosh@proseraa.com', 'nvixxxxx@gmail.com']"
Textual Analytics Solutions,"4002/A, 100 Feet Rd, II Stage, Domlur, Bengaluru, Karnataka 560038 ",08040989001,https://www.google.com/maps/place/Textual+Analytics+Solutions/data=!4m7!3m6!1s0x3bae141b4623cd15:0xe6ddcb6233849a53!8m2!3d12.9631212!4d77.6414323!16s%2Fg%2F1vn_xdlm!19sChIJFc0jRhsUrjsRU5qEM2LL3eY?authuser=0&hl=en&rclk=1,http://www.tas.in/,"['info@tas.in', ""first '.' last@tas.in"", 'info@tas.in', 'info@tas.in']"
Sentienz Solutions Pvt. Ltd..,"3rd Floor, PR Business Center, landmark :, above Croma Stores, Kadubeesanahalli, Marathahalli, Bengaluru, Karnataka 560087 ",09739776007,https://www.google.com/maps/place/Sentienz+Solutions+Pvt.+Ltd../data=!4m7!3m6!1s0x3bae122afc5e1073:0x48de0ed8dcca78f6!8m2!3d12.9431575!4d77.6978977!16s%2Fg%2F11g69zn3by!19sChIJcxBe_CoSrjsR9njK3NgO3kg?authuser=0&hl=en&rclk=1,https://sentienz.com/,"['contactus@sentienz.com', 'soundar@sentienz.com', 'name@sentienz.com', 'Email ID: *****@sentienz.com']"
Austere Analytics Solutions Pvt. Ltd.,"3rd Floor, 1101, 24th Main Rd, 1st Phase, J. P. Nagar, Bengaluru, Karnataka 560078 ",08042711000,https://www.google.com/maps/place/Austere+Analytics+Solutions+Pvt.+Ltd./data=!4m7!3m6!1s0x3bae151325c7d361:0xbe202a7ac7675050!8m2!3d12.9070196!4d77.5857157!16s%2Fg%2F11fnbm5q0k!19sChIJYdPHJRMVrjsRUFBnx3oqIL4?authuser=0&hl=en&rclk=1,http://austereanalytics.com/,"['onkar@austereanalytics.com', 'info@austereanalytics.com', 'imonkar@gmail.com', 'support@austere.co.in', 'imonkar@gmail.com']"
Mobinius,"2nd Floor, No. 311/ 19, 1st Main Rd, 8th Block, Jayanagar, Bengaluru, Karnataka 560082 ",08050892702,https://www.google.com/maps/place/Mobinius/data=!4m7!3m6!1s0x3bae15aec982b303:0xf383498363bdce95!8m2!3d12.9201419!4d77.5763759!16s%2Fg%2F1hjhfh_7f!19sChIJA7OCya4VrjsRlc69Y4NJg_M?authuser=0&hl=en&rclk=1,http://www.mobinius.com/,"['damodar@mobinius.com', 'finance@mobinius.com', 'Email ID: *****@mobinius.com', 'support@mobinius', 'first_initial}{last}@mobinius.com']"
VIVARTTANA TECHNOLOGIES,"16th Main, 4th T Block East, Pattabhirama Nagar, Jayanagar, Bengaluru, Karnataka 560041 ",09880033473,https://www.google.com/maps/place/VIVARTTANA+TECHNOLOGIES/data=!4m7!3m6!1s0x3bae15a798d9b085:0xe5f184d127c49723!8m2!3d12.9248822!4d77.5882669!16s%2Fg%2F11fjx_640p!19sChIJhbDZmKcVrjsRI5fEJ9GE8eU?authuser=0&hl=en&rclk=1,https://vivarttana.in/,"['reachus@vivarttana.com', 'email: reachus@vivarttana.com', 'email: reachus@vivarttana.com', 'email: reachus@vivarttana.com', 'email: reachus@vivarttana.com', 'reachus@vivarttana.com', 'email: reachus@vivarttana.com', 'reachus@vivarttana.com', 'reachus@vivarttana.com']"
GainInsights Solutions Pvt Ltd,"77, Condor Spinn, 3rd Cross, Residency Rd, near Pearl Academy, Ashok Nagar, Bengaluru, Karnataka 560025 ",08042060709,https://www.google.com/maps/place/GainInsights+Solutions+Pvt+Ltd/data=!4m7!3m6!1s0x3bae1148ecde2d05:0x2c2568d9d4d544f8!8m2!3d12.9718582!4d77.6079207!16s%2Fg%2F12cpf4wwn!19sChIJBS3e7EgRrjsR-ETV1NloJSw?authuser=0&hl=en&rclk=1,http://gain-insights.com/,"['info@gain-insights.com', 'janraman79@gmail.com', 'first last_initial@gain-insights.com', 'sudhakarb@gain-insights.com', 'sudhakarb@gain-insights.com']"
Inference Labs Private Limited,"4th Floor, Gospaze, Aishwarya Complex Survey Number 3/2 Sarjapur Main Road, Bellandur Gate Rd, Bengaluru, Karnataka 560103 ",09986900450,https://www.google.com/maps/place/Inference+Labs+Private+Limited/data=!4m7!3m6!1s0x3bae15f4019ff0ab:0xf057c80fe64cd274!8m2!3d12.9203775!4d77.667661!16s%2Fg%2F11gvxxtsw5!19sChIJq_CfAfQVrjsRdNJM5g_IV_A?authuser=0&hl=en&rclk=1,https://inference.in/book/,['solutions@cambridge.org']
HBR Analytics &BI Solutions Pvt Ltd,"6, Marathahalli - Sarjapur Outer Ring Rd, Anand Nagar, Aswath Nagar, Chinnapanna Halli, Bengaluru, Karnataka 560037 ",Not present on google business profiles,https://www.google.com/maps/place/HBR+Analytics+%26BI+Solutions+Pvt+Ltd/data=!4m7!3m6!1s0x3bae13ed6a1bece9:0xef45b9d516dba6cb!8m2!3d12.9612722!4d77.7017914!16s%2Fg%2F11rv0d36mk!19sChIJ6ewbau0TrjsRy6bbFtW5Re8?authuser=0&hl=en&rclk=1,http://www.hbranalytics.com/,[]
