Company Name,Address,Phone Number,Google business profile link,Website,E-Mail,Linkedin-Link
Ahex Technologies Private Limited (Web & Mobile App Development Company),"Unit 301 & 302 , Third Floor, Magna Park View Towers, Urdu University Rd, Sri Shyam Nagar, Telecom Nagar Extension, Gachibowli, Hyderabad, Telangana 500032 ",08885564224,https://www.google.com/maps/place/Ahex+Technologies+Private+Limited+%28Web+%26+Mobile+App+Development+Company%29/data=!4m7!3m6!1s0x3bcb900ed933ff81:0xb79715aed0874331!8m2!3d17.4350719!4d78.3661153!16s%2Fg%2F1hjgx59ns!19sChIJgf8z2Q6QyzsRMUOH0K4Vl7c?authuser=0&hl=en&rclk=1,https://ahex.co/,"['sanjay.ahex@gmail.com', 'name@ahex.co', 'ahextechnologies@ahex.co.in']",https://in.linkedin.com/company/ahex-technologies
TechThrone IT Solutions Pvt Ltd,"6th floor, TOPAZ PLAZA, 611, Punjagutta, Hyderabad, Telangana 500082 ",09391169244,https://www.google.com/maps/place/TechThrone+IT+Solutions+Pvt+Ltd/data=!4m7!3m6!1s0x3bcb90cc02632cfd:0x4ce2b92b734206f!8m2!3d17.4292232!4d78.4540578!16s%2Fg%2F11c3sqvv9y!19sChIJ_SxjAsyQyzsRbyA0t5IrzgQ?authuser=0&hl=en&rclk=1,http://www.techthroneit.com/,"['vethsakumar@gmail.com', 'Hr@techthroneit.com', 'sripurnageeta@gmail.com', 'support@tofler.in', 'hr@techmonastic.com']",https://in.linkedin.com/company/techthroneit
Tagcor,"Flat # 201 & 202, 2nd Floor, Om Sai Arcade, Above: Ambica Pearls & Jewelers Snow World Road, Lower Tank Bund, Hyderabad, Telangana 500029 ",08074892157,https://www.google.com/maps/place/Tagcor/data=!4m7!3m6!1s0x3bcb99f5eb63e633:0x11b8cd520fc6b982!8m2!3d17.412334!4d78.478185!16s%2Fg%2F11mv4yxmcg!19sChIJM-Zj6_WZyzsRgrnGD1LNuBE?authuser=0&hl=en&rclk=1,https://tagcor.com/,"['support@tagcor.com', 'teamservices2000@gmail.com', 'anandkanabar44@gmail.com', 'midhatabughazaleh@gmail.com', 'nayeemkhan7079@gmail.com', 'arjunsankla4597@gmail.co', 'Clamfohyd@gmail.com', 'accesstechnology99@gmail.com', 'ruchiidsolution369@gmail.com']",https://in.linkedin.com/company/tagcor-global
Spotverge,"192/9, 18-8, A/1, Inner Ring Rd, Phisalbanda Banda, Hasnabad, Santosh Nagar, Hyderabad, Telangana 500059 ",08465950876,https://www.google.com/maps/place/Spotverge/data=!4m7!3m6!1s0x3bcb99555fb77d9b:0x6f0709f17a7b6ccb!8m2!3d17.3415485!4d78.5032178!16s%2Fg%2F11fr1qvg0h!19sChIJm323X1WZyzsRy2x7evEJB28?authuser=0&hl=en&rclk=1,https://spotverge.com/,['info@spotverge.com'],https://in.linkedin.com/company/spotverge
software company,"605A, aditya enclave building, Nilgiri Block, Kumar Basti, Ameerpet, Hyderabad, Telangana 500038 ",Not present on google business profiles,https://www.google.com/maps/place/software+company/data=!4m7!3m6!1s0x3bcb9170877a17df:0x268b35509c48c3eb!8m2!3d17.4362741!4d78.444687!16s%2Fg%2F11h2bsv6_0!19sChIJ3xd6h3CRyzsR68NInFA1iyY?authuser=0&hl=en&rclk=1,http://www.rishyaadigicorp.com/,"['INTEL npwhrindia@intel.com', 'easy to set up an @yourbusiness email', 'in.pune.careers@3dplmsoftware.com', 'IT Solutions careers_2000@its.soft.net']",https://www.linkedin.com/company/software-company
Wishtech Solutions Pvt Ltd,"New MLA Quarters, Adarsh Nagar, Hyderabad, Telangana 500020 ",07711882263,https://www.google.com/maps/place/Wishtech+Solutions+Pvt+Ltd/data=!4m7!3m6!1s0x3bcb97bd4a8c6df3:0xfdfeaa91c7442c8!8m2!3d17.404702!4d78.4730751!16s%2Fg%2F11j01n5k2l!19sChIJ822MSr2XyzsRyEJ0HKnq3w8?authuser=0&hl=en&rclk=1,Not present on google business profiles,"['info@wishtech.in', 'info@wishtechsolutions.com', 'employer@internshala.com']",https://www.linkedin.com/company/wishtech
Conquerors Software Technologies,"16, 3rd floor, Triveni building, Plot No, Silicon Valley, Madhapur, Hyderabad, Telangana 500081 ",07013196804,https://www.google.com/maps/place/Conquerors+Software+Technologies/data=!4m7!3m6!1s0x3bcb916222a8e5ad:0x585709f7625d8ba4!8m2!3d17.4516586!4d78.3855077!16s%2Fg%2F1trrbn9v!19sChIJreWoImKRyzsRpItdYvcJV1g?authuser=0&hl=en&rclk=1,https://conquerorstech.net/contact-us/,"['mike@conquerorstech.net', 'Business : info@conquerorstech.net', 'info@conquerorstech.net', 'first@conquerorstech.net', 'name@conquerorstech.net']",https://in.linkedin.com/company/conquerorssoftwaretechnologies
Evoke Technologies,"Block, 4th & 8th Floor, The V-Ascendas, Capella, Plot No 17, Software Units Layout, Madhapur, Hyderabad, Telangana 500081 ",04040500900,https://www.google.com/maps/place/Evoke+Technologies/data=!4m7!3m6!1s0x3bcb93e2a0ad55d5:0xf3daa3bcd656132c!8m2!3d17.4360994!4d78.3855401!16s%2Fg%2F1hc1x1ls7!19sChIJ1VWtoOKTyzsRLBNW1ryj2vM?authuser=0&hl=en&rclk=1,https://www.evoketechnologies.com/,"['Email: info@evoketechnologies.com', 'sales@evoketechnologies.com', 'mktg@evoketechnologies.com']",https://in.linkedin.com/company/evoke-technologies
Ideabytes Software India Pvt Ltd,"11th floor, Kapil Towers, ISB Rd, Financial District, Gachibowli, Nanakramguda, Hyderabad, Telangana 500032 ",08885835959,https://www.google.com/maps/place/Ideabytes+Software+India+Pvt+Ltd/data=!4m7!3m6!1s0x3bcb93c74c304399:0x26b1095c25469ef7!8m2!3d17.4218701!4d78.3388073!16s%2Fg%2F1tg_dhl8!19sChIJmUMwTMeTyzsR955GJVwJsSY?authuser=0&hl=en&rclk=1,http://www.ideabytes.com/,"['support@ideabytesiot.com', 'bhavani.katta@ideabytes.com', 'accounts@ideabytes.com']",https://in.linkedin.com/company/ideabytes-inc
ATHEN TECH INDIA PVT LTD,"ATHEN TECH INDIA PVT Flat 102 ,Shiva Sai Sannidhi Apartment, opp. Saibaba Temple Road, Dwarakapuri, Punjagutta, Hyderabad, Telangana 500082 ",04040179795,https://www.google.com/maps/place/ATHEN+TECH+INDIA+PVT+LTD/data=!4m7!3m6!1s0x3bcb9747fdb2eed5:0x376255842c09ccc!8m2!3d17.4249253!4d78.4504395!16s%2Fg%2F1tcyvwpz!19sChIJ1e6y_UeXyzsRzJzAQlgldgM?authuser=0&hl=en&rclk=1,http://www.athentech.co.in/,"['rk@athentech.co.in', 'first@athentech.co.in']",https://www.linkedin.com/company/athen-tech-india-pvt-ltd
Foray Software Private Limited,"VVG ELITE, Plot No 241, Block B Sy.Nos. 43, Kavuri Hills, Hyderabad, Telangana 500081 ",04048513070,https://www.google.com/maps/place/Foray+Software+Private+Limited/data=!4m7!3m6!1s0x3bcb93e02bd35ca9:0x7804c00674ebbe72!8m2!3d17.4383848!4d78.3939562!16s%2Fg%2F1ygbbbg1d!19sChIJqVzTK-CTyzsRcr7rdAbABHg?authuser=0&hl=en&rclk=1,https://www.foraysoft.com/,"[""first '.' last@foraysoft.com"", 'careers@foraysoft.com', 'name@foraysoft.com', 'vasubabu.vajja@gmail.com']",https://in.linkedin.com/company/foray-software-private-limited
Techweblabs - App Development Company,"1208, Spline Arcade, Flat no 102 1st Floor Plot no, Ayyappa Society, Hyderabad, Telangana 500081 ",07670837961,https://www.google.com/maps/place/Techweblabs+-+App+Development+Company/data=!4m7!3m6!1s0x3bcb94454480bb8d:0x6c5f7402554156fb!8m2!3d17.4463051!4d78.392513!16s%2Fg%2F11f15l9t4m!19sChIJjbuAREWUyzsR-1ZBVQJ0X2w?authuser=0&hl=en&rclk=1,https://techweblabs.com/contact/,"['info@techweblabs.com', 'support@techweblabs.com']",https://in.linkedin.com/company/anxionwebtech
Byteridge Software Private Limited,"WeWork Rajapushpa Summit, Financial District, Hyderabad, Telangana 500032 ",04067453961,https://www.google.com/maps/place/Byteridge+Software+Private+Limited/data=!4m7!3m6!1s0x3bcb93de76d0cb49:0xce3823ec0adfbc2c!8m2!3d17.4231591!4d78.3390254!16s%2Fg%2F1tf4ch4w!19sChIJScvQdt6TyzsRLLzfCuwjOM4?authuser=0&hl=en&rclk=1,http://byteridge.com/,"['info@byteridge.com', 'vinayaks@byteridge.com', 'team-hiring@byteridge.com', 'Email ID: *****@byteridge.com']",https://in.linkedin.com/company/byteridge
ABSYZ Software Consulting Pvt. Ltd.,"6th Floor, Shanta Sriram Techpark, behind PSR Prime Towers Road, DLF Cyber City, Indira Nagar, Gachibowli, Hyderabad, Telangana 500032 ",07997966174,https://www.google.com/maps/place/ABSYZ+Software+Consulting+Pvt.+Ltd./data=!4m7!3m6!1s0x3bcb93fe0387e18d:0x92bd74c2e15dc540!8m2!3d17.446816!4d78.354933!16s%2Fg%2F11b6gct4q9!19sChIJjeGHA_6TyzsRQMVd4cJ0vZI?authuser=0&hl=en&rclk=1,http://www.absyz.com/,"['marketing@absyz.com', 'aj@absyz.com', 'contact@absyz.com', 'venkata.raghavendra@absyz.com']",https://in.linkedin.com/company/absyz-ltd-
Rubies Tech Pvt Ltd,"Metro Pillar No, AxisBank Building, Prashanthi Ram Tower, H.No:8-3-319/8, Flat No- 203, C1463, Yousufguda Main Rd., Hyderabad, Telangana 500073 ",04048558256,https://www.google.com/maps/place/Rubies+Tech+Pvt+Ltd/data=!4m7!3m6!1s0x3bcb9113b5d56ea7:0xf06018533ed33fc9!8m2!3d17.4372814!4d78.4410133!16s%2Fg%2F11h7dckwk6!19sChIJp27VtRORyzsRyT_TPlMYYPA?authuser=0&hl=en&rclk=1,http://rubiestech.com/,"['sureshkumardasari@gmail.com', 'school@rubiestech.org', 'hr@rubiestech.com']",https://in.linkedin.com/company/rubiestech
MNR Software Solutions Pvt Ltd.,"3-11, opp. Kamineni Hospital, near Narayana School, Sivaganga Colony, L. B. Nagar, Hyderabad, Telangana 500074 ",Not present on google business profiles,https://www.google.com/maps/place/MNR+Software+Solutions+Pvt+Ltd./data=!4m7!3m6!1s0x3bcb9937e2dd56b1:0x5039fcf407f68c7!8m2!3d17.3550587!4d78.5547948!16s%2Fg%2F11h4ycrn_l!19sChIJsVbd4jeZyzsRx2h_QM-fAwU?authuser=0&hl=en&rclk=1,Not present on google business profiles,"['piyush.mittal@mnrsolutions.in', 'connect@mnrsolutions.in', 'first@mnrsolutions.in', 'nagarajkng99@gmail.com', 'y***@mnrsolutions.in']",https://in.linkedin.com/company/mnr-solutions-pvt-ltd
Accellor Software Pvt. Ltd.,"Suite 701, Shangrila Plaza, Road No. 2, Banjara Hills, Hyderabad, Telangana 500034 ",Not present on google business profiles,https://www.google.com/maps/place/Accellor+Software+Pvt.+Ltd./data=!4m7!3m6!1s0x3bcb913208e013f1:0xc6a06c99af897467!8m2!3d17.4255639!4d78.4201227!16s%2Fg%2F1ty72qvb!19sChIJ8RPgCDKRyzsRZ3SJr5lsoMY?authuser=0&hl=en&rclk=1,http://www.accellor.com/,"['jrrao@accellor.com', 'accelortech@gmail.com']",https://in.linkedin.com/company/accellor
Devathon (Crypsis Technologies Pvt. Ltd.),"257/A, Rd No 14, Prashasan Nagar, Jubilee Hills, Hyderabad, Telangana 500110 ",08070780101,https://www.google.com/maps/place/Devathon+%28Crypsis+Technologies+Pvt.+Ltd.%29/data=!4m7!3m6!1s0x3bcb96b3c7327657:0x646a67dfe07882a3!8m2!3d17.4184985!4d78.3995812!16s%2Fg%2F11b6nhgk47!19sChIJV3Yyx7OWyzsRo4J44N9namQ?authuser=0&hl=en&rclk=1,https://devathon.com/contact/,['hello@devathon.com'],https://in.linkedin.com/company/devathon
Achala IT Solutions Pvt.Ltd,"Plot No: 342, 3rd Floor, 343, Rd No 7, Kakatiya Hills, Guttala_Begumpet, Kavuri Hills, Jubilee Hills, Hyderabad, Telangana 500081 ",09030015535,https://www.google.com/maps/place/Achala+IT+Solutions+Pvt.Ltd/data=!4m7!3m6!1s0x3bcb91f482a59235:0x809a5c43f39a0b3e!8m2!3d17.4433954!4d78.3983548!16s%2Fg%2F11qt3ytb8m!19sChIJNZKlgvSRyzsRPgua80NcmoA?authuser=0&hl=en&rclk=1,https://www.achalasolutions.com/,"['info@achalasolutions.com', 'Email: info@achalasolutions.com', ""first '.' last@achalasolutions.com"", 'rajesh@achalasolutions.com']",https://in.linkedin.com/company/achala-solutions
Helical IT Solutions Pvt Ltd - Big Data Analytics Services,"Oasis Centre, 6-3-1112/HC/12 5th Floor, Oyster, Raj Bhavan Rd, Somajiguda, Hyderabad, Telangana 500082 ",07893947676,https://www.google.com/maps/place/Helical+IT+Solutions+Pvt+Ltd+-+Big+Data+Analytics+Services/data=!4m7!3m6!1s0x3bcb90a51e05cd73:0xd44798f0c06e35bf!8m2!3d17.4302808!4d78.4564997!16s%2Fg%2F11ckqr7qfx!19sChIJc80FHqWQyzsRvzVuwPCYR9Q?authuser=0&hl=en&rclk=1,https://www.helicaltech.com/,"['careers@helicaltech.com', 'nitin@helicaltech.com', 'nikhilesh@helicaltech.com', 'Email ID: *****@helicaltech.com']",https://in.linkedin.com/company/helicaltech
C2N IT SERVICES PVT. LTD.,"2nd floor, SVS Sowdha, Plot : 810, Jai Hind Gandhi Rd, near YSR Statue, SBH Officers Colony, Mega Hills, Madhapur, Hyderabad, Telangana 500081 ",04040062299,https://www.google.com/maps/place/C2N+IT+SERVICES+PVT.+LTD./data=!4m7!3m6!1s0x3bcb91669066dc39:0xe17758ebaa0864bd!8m2!3d17.4506184!4d78.3918876!16s%2Fg%2F11c5b12gz1!19sChIJOdxmkGaRyzsRvWQIqutYd-E?authuser=0&hl=en&rclk=1,https://www.c2n.in/contact-us/,"['info@c2n.in', 'info@C2N.com', 'name@c2n.nl', 'accueil@c2n.upsaclay.fr']",https://in.linkedin.com/company/c2n-it-services-pvt-ltd
XEBIA CMIT SOFTWARE SERVICES PRIVATE LIMITED,"5th Floor, Galaxy by Auro Realty Forming part of Sy No 83/1, Hyderabad Knowledge City TSIIC Raidurg, Panmaktha, Plot No 1, Road, Hyderabad, Telangana 500081 ",04045454757,https://www.google.com/maps/place/XEBIA+CMIT+SOFTWARE+SERVICES+PRIVATE+LIMITED/data=!4m7!3m6!1s0x3bcb93df750a5cef:0x87b9c5425b2f658!8m2!3d17.4368148!4d78.3756317!16s%2Fg%2F1hm5m9zx8!19sChIJ71wKdd-TyzsRWPayJVScewg?authuser=0&hl=en&rclk=1,https://www.comakeit.com/contact-us/,"['enquiry@comakeit.co.in', 'name@comakeit.com', 'raju.s@comakeit.com', 'info@comakeit.com', ""first '.' last_initial@comakeit.com"", 'Info@comakeit.co.in']",https://in.linkedin.com/in/info-comakeit-5273651a4
"Dot Solutions Lab - Software Development, Mobile App Development, Game Development Company in Hyderabad, Digital Marketing","Tolichowki 8-1-523/302/1, 2nd Floor, C2, Steller Frontier Complex, beside Reliance SMART Superstore, Hyderabad, Telangana 500008 ",07032234521,"https://www.google.com/maps/place/Dot+Solutions+Lab+-+Software+Development,+Mobile+App+Development,+Game+Development+Company+in+Hyderabad,+Digital+Marketing/data=!4m7!3m6!1s0x3bcb96e9b59fe8e9:0x7d44a07b20a24427!8m2!3d17.4043503!4d78.4078667!16s%2Fg%2F11g6wcv29q!19sChIJ6eiftemWyzsRJ0SiIHugRH0?authuser=0&hl=en&rclk=1",http://dslab.in/beta,[],https://in.linkedin.com/company/dotsolutionslab
ALTOKK Software Solutions Private Limited,"3rd floor, Gowra Palladium, Silpa Gram Craft Village, HITEC City, Hyderabad, Telangana 500081 ",07207789877,https://www.google.com/maps/place/ALTOKK+Software+Solutions+Private+Limited/data=!4m7!3m6!1s0x3bcb937e6028ce35:0x6f57965c36746961!8m2!3d17.4314847!4d78.3821171!16s%2Fg%2F11hz6tnq1x!19sChIJNc4oYH6TyzsRYWl0NlyWV28?authuser=0&hl=en&rclk=1,http://www.altokk.com/,"['chandramoulikotla@altokk.com', 'kotlaroshanraj@gmail.com']",https://in.linkedin.com/company/altokk
Arcesium India Private Limited ఆర్కేసియమ్ ఇండియా ప్రైవేట్ లిమిటెడ్,"12c, Floor No. 13 Cyberabad,(Part M/s. Sundew Properties Ltd., IT/ITES SEZ at Madhapur Village, 64, Mindspace Madhapur Rd, Hyderabad, Telangana 500081 ",04046390000,https://www.google.com/maps/place/Arcesium+India+Private+Limited+%E0%B0%86%E0%B0%B0%E0%B1%8D%E0%B0%95%E0%B1%87%E0%B0%B8%E0%B0%BF%E0%B0%AF%E0%B0%AE%E0%B1%8D+%E0%B0%87%E0%B0%82%E0%B0%A1%E0%B0%BF%E0%B0%AF%E0%B0%BE+%E0%B0%AA%E0%B1%8D%E0%B0%B0%E0%B1%88%E0%B0%B5%E0%B1%87%E0%B0%9F%E0%B1%8D+%E0%B0%B2%E0%B0%BF%E0%B0%AE%E0%B0%BF%E0%B0%9F%E0%B1%86%E0%B0%A1%E0%B1%8D/data=!4m7!3m6!1s0x3bcb91588d57ddcd:0x75bd8a8c0c6516f5!8m2!3d17.4374505!4d78.3854737!16s%2Fg%2F11bzs05rsy!19sChIJzd1XjViRyzsR9RZlDIyKvXU?authuser=0&hl=en&rclk=1,http://arcesium.com/,"['accounts-hyd@arcesium.com', 'name@arcesium.com']",https://www.linkedin.com/company/arcesium
W3SOFTECH INDIA PRIVATE LIMITED,"7c, vaishnavi's cynosure, P Janardhan Reddy Nagar, Gachibowli, Hyderabad, Telangana 500032 ",04029802628,https://www.google.com/maps/place/W3SOFTECH+INDIA+PRIVATE+LIMITED/data=!4m7!3m6!1s0x3bcb93ec20a13e25:0xd7091bf538e288d0!8m2!3d17.4368248!4d78.3670026!16s%2Fg%2F11bwp2kgpt!19sChIJJT6hIOyTyzsR0IjiOPUbCdc?authuser=0&hl=en&rclk=1,https://w3softech.com/,"['info@w3softech.com', 'bdm2@w3softech.com', 'soumya@w3softech.com', 'Email: bdm2@w3softech.com', 'dayakar.singam@gmail.com']",https://in.linkedin.com/company/w3softech-india-private-limited
