Company Name,Address,Phone Number,Google business profile link,Website,E-Mail
Textual Analytics Solutions,"4002/A, 100 Feet Rd, II Stage, Domlur, Bengaluru, Karnataka 560038 ",08040989001,https://www.google.com/maps/place/Textual+Analytics+Solutions/data=!4m7!3m6!1s0x3bae141b4623cd15:0xe6ddcb6233849a53!8m2!3d12.9631212!4d77.6414323!16s%2Fg%2F1vn_xdlm!19sChIJFc0jRhsUrjsRU5qEM2LL3eY?authuser=0&hl=en&rclk=1,http://www.tas.in/,"['info@tas.in', ""first '.' last@tas.in"", 'info@tas.in', 'info@tas.in']"
GainInsights Solutions Pvt Ltd,"77, Condor Spinn, 3rd Cross, Residency Rd, near Pearl Academy, Ashok Nagar, Bengaluru, Karnataka 560025 ",08042060709,https://www.google.com/maps/place/GainInsights+Solutions+Pvt+Ltd/data=!4m7!3m6!1s0x3bae1148ecde2d05:0x2c2568d9d4d544f8!8m2!3d12.9718582!4d77.6079207!16s%2Fg%2F12cpf4wwn!19sChIJBS3e7EgRrjsR-ETV1NloJSw?authuser=0&hl=en&rclk=1,http://gain-insights.com/,"['info@gain-insights.com', 'janraman79@gmail.com', 'first last_initial@gain-insights.com', 'sudhakarb@gain-insights.com', 'sudhakarb@gain-insights.com']"
Emmela Data & Analytics,"33A, 1st Cross, 17th Main Rd, BTM 1st Stage, Bengaluru, Karnataka 560068 ",09108269439,https://www.google.com/maps/place/Emmela+Data+%26+Analytics/data=!4m7!3m6!1s0x3bae15c5c8c6fdb9:0x28e3808ee0580133!8m2!3d12.9172017!4d77.6115725!16s%2Fg%2F11h6slrx5r!19sChIJuf3GyMUVrjsRMwFY4I6A4yg?authuser=0&hl=en&rclk=1,https://emmela.com/,"['raja@emmela.com', 'name@emmela.com', 'raja@emmela.com']"
Fragma Data Systems,"2nd Floor, 559, 9th A Main Rd, Binnamangala, Stage 1, Indiranagar, Bengaluru, Karnataka 560038 ",545883336,https://www.google.com/maps/place/Fragma+Data+Systems/data=!4m7!3m6!1s0x3bae16a45f241e61:0xc6c3b1081d9d07a0!8m2!3d12.9777453!4d77.6386522!16s%2Fg%2F11clsjg301!19sChIJYR4kX6QWrjsRoAedHQixw8Y?authuser=0&hl=en&rclk=1,http://www.fragmadata.com/,"['connect@fragmadata.com', 'first last_initial@fragmadata.com', 'Product/service Enquiry: connect@fragmadata.com', 'name@fragmadata.com', 'varunk@fragmadata.com', 'klnrajareddy@gmail.com', ""Sajid Farooq's business email address is s***@fragmadata.com""]"
In2In Global Technology and Consulting Pvt Ltd,"Kodathi gate, 2nd floor, Paparaju Building, Kodathi village Road, Sarjapur - Marathahalli Rd, near Muthoot Money, opp. to Karnataka Grameena Bank, Bengaluru, Karnataka 560035 ",09552554566,https://www.google.com/maps/place/In2In+Global+Technology+and+Consulting+Pvt+Ltd/data=!4m7!3m6!1s0x4dc2b7a79fc3a089:0x6021b9af06b50ea1!8m2!3d12.8957487!4d77.7200537!16s%2Fg%2F11rcw9_shv!19sChIJiaDDn6e3wk0RoQ61Bq-5IWA?authuser=0&hl=en&rclk=1,https://in2inglobal.com/,"['info@in2inglobal.com', 'info@in2inglobal.com', 'info@in2inglobal.com', 'digimart.in2inglobal@gmail.com']"
NYINST Bangalore (5th Floor) - Live Project Experience,"No.1, Pine Hurst, 100 Feet Ring Rd, Vysya Bank Colony, BTM 2nd Stage, BTM Layout, Bengaluru, Karnataka 560076 ",Not present on google business profiles,https://www.google.com/maps/place/NYINST+Bangalore+%285th+Floor%29+-+Live+Project+Experience/data=!4m7!3m6!1s0x3bae15370e3de977:0x2ba1773187a229ed!8m2!3d12.9164368!4d77.6042423!16s%2Fg%2F11l6q88ch2!19sChIJd-k9DjcVrjsR7SmihzF3oSs?authuser=0&hl=en&rclk=1,https://nyinst.com/,"['program@nyinst.com', 'mailto:contact@nyinst.com', 'info@nyinst.com']"
GainInsights Solutions Pvt Ltd,"77, Condor Spinn, 3rd Cross, Residency Rd, near Pearl Academy, Ashok Nagar, Bengaluru, Karnataka 560025 ",08042060709,https://www.google.com/maps/place/GainInsights+Solutions+Pvt+Ltd/data=!4m7!3m6!1s0x3bae1148ecde2d05:0x2c2568d9d4d544f8!8m2!3d12.9718582!4d77.6079207!16s%2Fg%2F12cpf4wwn!19sChIJBS3e7EgRrjsR-ETV1NloJSw?authuser=0&hl=en&rclk=1,http://gain-insights.com/,"['info@gain-insights.com', 'janraman79@gmail.com', 'first last_initial@gain-insights.com', 'sudhakarb@gain-insights.com', 'sudhakarb@gain-insights.com']"
Germane Analytics Pvt Ltd,"#90/1, Unit 'B', First Floor Rathnavilas Road,, Basavanagudi, Bengaluru, Karnataka 560004 ",08041200565,https://www.google.com/maps/place/Germane+Analytics+Pvt+Ltd/data=!4m7!3m6!1s0x3bae1591f3daaccd:0xc97f377ef60f1dd8!8m2!3d12.9383159!4d77.5777659!16s%2Fg%2F11bxd8s_wh!19sChIJzaza85EVrjsR2B0P9n43f8k?authuser=0&hl=en&rclk=1,http://www.germane-analytics.com/,"['sales@germane-analytics.com', 'hr@germane-analytics.com', 'corporate@germane-analytics.com', 'xxxx@germane-analytics.com', 'xxxx@germane-analytics.com']"
HBR Analytics &BI Solutions Pvt Ltd,"6, Marathahalli - Sarjapur Outer Ring Rd, Anand Nagar, Aswath Nagar, Chinnapanna Halli, Bengaluru, Karnataka 560037 ",Not present on google business profiles,https://www.google.com/maps/place/HBR+Analytics+%26BI+Solutions+Pvt+Ltd/data=!4m7!3m6!1s0x3bae13ed6a1bece9:0xef45b9d516dba6cb!8m2!3d12.9612722!4d77.7017914!16s%2Fg%2F11rv0d36mk!19sChIJ6ewbau0TrjsRy6bbFtW5Re8?authuser=0&hl=en&rclk=1,http://www.hbranalytics.com/,[]
Aptus Data Labs,"2nd floor, 46/4, Novel Tech Park, Hosur Rd, near Kudlu Gate, Garvebhavi Palya, Bengaluru, Karnataka 560068 ",08861769911,https://www.google.com/maps/place/Aptus+Data+Labs/data=!4m7!3m6!1s0x3bae14babba2a23f:0xaaf5f77b09862c72!8m2!3d12.8914625!4d77.641484!16s%2Fg%2F11bv6ptkmh!19sChIJP6Kiu7oUrjsRciyGCXv39ao?authuser=0&hl=en&rclk=1,https://www.aptusdatalabs.com/contact-us/,"['info@aptusdatalabs.com', 'sameer.sahoo@aptusdatalabs.com']"
LatentView Anmaps/place/LatentView+Analytics/data=!4m7!3m6!1s0x3bae13a0ae53aeab:0x4610fc52c19d3e05!8m2!3d12.9256441!4d77.6744728!16s%2Fg%2F11gdqbj4p9!19sChIJq65TrqATrjsRBT6dwVL8EEY?authuser=0&hl=en&rclk=1,https://www.latentview.com/,"['investorcare@latentview.com', 'investorcare@latentview.com', 'alliances@latentview.com', 'venkat@latentview.com', 'investorcare@latentview.com']"
Infinity Data Labs,"Sri Nivasa Reddy Layout, AECS Layout, Marathahalli, Bengaluru, Karnataka 560037 ",Not present on google business profiles,https://www.google.com/maps/place/Infinity+Data+Labs/data=!4m7!3m6!1s0x62d3d9736a44d3d9:0x3a7d6c4254544a7b!8m2!3d12.9650148!4d77.7115528!16s%2Fg%2F11lv290hj7!19sChIJ2dNEanPZ02IRe0pUVEJsfTo?authuser=0&hl=en&rclk=1,https://infinitydatalabs.in/,"['contact@infinitydatalabs.co.uk', 'info@yentek.eu']"
