Company Name,Address,Phone Number,Google business profile link,Website,E-Mail
Data Analytical System & Solutions,"No: #42-46, 2nd floor, Nanjamma Complex G' Main Street, Jogupalya Rd, Halasuru, Karnataka 560008 ",08025577797,https://www.google.com/maps/place/Data+Analytical+System+%26+Solutions/data=!4m7!3m6!1s0x3bae169f27e37995:0x200720abd6727cf1!8m2!3d12.9741878!4d77.6277547!16s%2Fg%2F1pp2w_zsb!19sChIJlXnjJ58WrjsR8Xxy1qsgByA?authuser=0&hl=en&rclk=1,http://dassnxt.com/,[]
Ephicacy Lifescience Analytics Pvt. Ltd.,"2nd Floor, 06, 2nd Main Rd, next to Mitra school, opposite to British Biologicals, Venugopal Reddy Layout, Arekere, Bengaluru, Karnataka 560076 ",02016334680,https://www.google.com/maps/place/Ephicacy+Lifescience+Analytics+Pvt.+Ltd./data=!4m7!3m6!1s0x3bae152f712f00f5:0x5e51c4be03ff8fd0!8m2!3d12.8869152!4d77.5993905!16s%2Fg%2F1ttpf9_w!19sChIJ9QAvcS8VrjsR0I__A77EUV4?authuser=0&hl=en&rclk=1,http://www.ephicacy.com/,"['info@ephicacy.com', 'hari.iyer@ephicacy.com', 'regulatory@bostonfagroup.com', 'name@ephicacy.com', 'hari.iyer@ephicacy.com', 'dinesh.paila@ephicacy.com']"
Basal Analytics,"3rd Floor, Krishna Kaveri Tower, 360, Double Road, AGB layout, Chikkabanavara, Bengaluru, Karnataka 560090 ",09019366831,https://www.google.com/maps/place/Basal+Analytics/data=!4m7!3m6!1s0x3bae23927882b939:0xf69c059bcc21f6b8!8m2!3d13.0715976!4d77.5067345!16s%2Fg%2F11n64nmxk7!19sChIJObmCeJIjrjsRuPYhzJsFnPY?authuser=0&hl=en&rclk=1,http://www.basalanalytics.com/,"['uttamtiwari308@gmail.com', 'name@https', 'contact@basalanalytics.com']"
Textual Analytics Solutions,"4002/A, 100 Feet Rd, II Stage, Domlur, Bengaluru, Karnataka 560038 ",08040989001,https://www.google.com/maps/place/Textual+Analytics+Solutions/data=!4m7!3m6!1s0x3bae141b4623cd15:0xe6ddcb6233849a53!8m2!3d12.9631212!4d77.6414323!16s%2Fg%2F1vn_xdlm!19sChIJFc0jRhsUrjsRU5qEM2LL3eY?authuser=0&hl=en&rclk=1,http://www.tas.in/,"['info@tas.in', ""first '.' last@tas.in"", 'info@tas.in']"
Germane Analytics Pvt Ltd,"#90/1, Unit 'B', First Floor Rathnavilas Road,, Basavanagudi, Bengaluru, Karnataka 560004 ",08041200565,https://www.google.com/maps/place/Germane+Analytics+Pvt+Ltd/data=!4m7!3m6!1s0x3bae1591f3daaccd:0xc97f377ef60f1dd8!8m2!3d12.9383159!4d77.5777659!16s%2Fg%2F11bxd8s_wh!19sChIJzaza85EVrjsR2B0P9n43f8k?authuser=0&hl=en&rclk=1,http://www.germane-analytics.com/,"['corporate@germane-analytics.com', 'sales@germane-analytics.com', 'hr@germane-analytics.com', 'xxxx@germane-analytics.com', 'xxxx@germane-analytics.com']"
"NUCOT - Software Company, Data Science, Data Scientist, Data Analyst, AI Solutions in Bangalore","4,5, Crimson Court, Jeevan Bima Nagar Main Rd, next to Indian Oil Petrol Pump, HAL 3rd Stage, DOS Colony, Jeevan Bima Nagar, Bengaluru, Karnataka 560075 ",09341219924,"https://www.google.com/maps/place/NUCOT+-+Software+Company,+Data+Science,+Data+Scientist,+Data+Analyst,+AI+Solutions+in+Bangalore/data=!4m7!3m6!1s0x3bae13ff8e26bb27:0x1e92842c8ba91d1!8m2!3d12.9676792!4d77.6536691!16s%2Fg%2F11b8tx0wh3!19sChIJJ7smjv8TrjsR0ZG6yEIo6QE?authuser=0&hl=en&rclk=1",https://nucot.co.in/,[]
"DV Analytics - Data Science, Data Analyst Course Training in Bangalore","#52, 2nd Floor, Maruthi Nagar, Malleshpalya, Bengaluru, Karnataka 560075 ",09019030033,"https://www.google.com/maps/place/DV+Analytics+-+Data+Science,+Data+Analyst+Course+Training+in+Bangalore/data=!4m7!3m6!1s0x3bae16aaaff22aa5:0x3cd9563cecb9666a!8m2!3d12.9731006!4d77.6766936!16s%2Fg%2F11c55stjqw!19sChIJpSryr6oWrjsRama57DxW2Tw?authuser=0&hl=en&rclk=1",https://go.dvanalyticsmds.com/register-for-free-demo-class-2/?utm_source=GMB&utm_campaign=gmbwebsiteclicks,[]
"Learnbay - Data Science, Data Analyst Course Training in Bangalore","1st floor, 1090, 18th Cross Road, above Sangam Sweets, Sector 3, HSR Layout, Bengaluru, Karnataka 560102 ",07795687988,"https://www.google.com/maps/place/Learnbay+-+Data+Science,+Data+Analyst+Course+Training+in+Bangalore/data=!4m7!3m6!1s0x3bae13b203864921:0xcd2b3d47edc34b69!8m2!3d12.9118201!4d77.6411963!16s%2Fg%2F11ggs859_n!19sChIJIUmGA7ITrjsRaUvD7Uc9K80?authuser=0&hl=en&rclk=1",https://www.learnbay.co/,"['contacts@learnbay.co', 'contact@learnbay.in']"
"AnalytixLabs - Data Science, Analytics & AI Courses in Bangalore","Backgate, BDA Complex, Bldg 51/2, 1st floor, 12th Main Rd, opp. A2B, Sector 6, HSR Layout, Bengaluru, Karnataka 560102 ",09555219007,"https://www.google.com/maps/place/AnalytixLabs+-+Data+Science,+Analytics+%26+AI+Courses+in+Bangalore/data=!4m7!3m6!1s0x3bae1491be4978db:0xd45ab088da8ba818!8m2!3d12.9135377!4d77.636681!16s%2Fg%2F11f37dt8hy!19sChIJ23hJvpEUrjsRGKiL2oiwWtQ?authuser=0&hl=en&rclk=1",https://www.analytixlabs.co.in/upcoming-classes,[]
Emmela Data & Analytics,"33A, 1st Cross, 17th Main Rd, BTM 1st Stage, Bengaluru, Karnataka 560068 ",09108269439,https://www.google.com/maps/place/Emmela+Data+%26+Analytics/data=!4m7!3m6!1s0x3bae15c5c8c6fdb9:0x28e3808ee0580133!8m2!3d12.9172017!4d77.6115725!16s%2Fg%2F11h6slrx5r!19sChIJuf3GyMUVrjsRMwFY4I6A4yg?authuser=0&hl=en&rclk=1,https://emmela.com/,[]
Basal Analytics,"3rd Floor, Krishna Kaveri Tower, 360, Double Road, AGB layout, Chikkabanavara, Bengaluru, Karnataka 560090 ",09019366831,https://www.google.com/maps/place/Basal+Analytics/data=!4m7!3m6!1s0x3bae23927882b939:0xf69c059bcc21f6b8!8m2!3d13.0715976!4d77.5067345!16s%2Fg%2F11n64nmxk7!19sChIJObmCeJIjrjsRuPYhzJsFnPY?authuser=0&hl=en&rclk=1,http://www.basalanalytics.com/,"['uttamtiwari308@gmail.com', 'name@https', 'contact@basalanalytics.com']"
BACentric,"95, Export Promotion Industrial Park, opposite Vahedhi Hospital, EPIP Zone, Whitefield, Bengaluru, Karnataka 560066 ",Not present on google business profiles,https://www.google.com/maps/place/BACentric/data=!4m7!3m6!1s0x3bae1115ef8e5037:0xc2854e8285254211!8m2!3d12.9760878!4d77.7273575!16s%2Fg%2F11hzfd4h4b!19sChIJN1CO7xURrjsREUIlhYJOhcI?authuser=0&hl=en&rclk=1,https://bacentric.com/,"['info@bacentric.com', 'email: info@bacentric.com', 'info@bacentric.com', 'info@bacentric.com', 'adongre@bacentric.com']"
Nacre Technologies Pvt. Ltd.,"2P4C+M22, 4th Cross Rd, Alfa Gardens, Krishnarajapuram, Bengaluru, Karnataka 560049 ",Not present on google business profiles,https://www.google.com/maps/place/Nacre+Technologies+Pvt.+Ltd./data=!4m7!3m6!1s0x3bae113e83e5ea37:0x3cd2b2a4fbc7b77d!8m2!3d13.0066346!4d77.7200279!16s%2Fg%2F11hyn8m0p2!19sChIJN-rlgz4RrjsRfbfH-6Sy0jw?authuser=0&hl=en&rclk=1,https://www.nacretechnologies.co.in/,"['gowthami.snc@gmail.com', 'xxxx@nacretechnologies.com', 'hr@nacretechnologies.co.in', 'hr@nacreservices.com', 'ponna@nacretechnologies.com']"
Prosera Analytics Private Limited,"# 797, Annapoorna Towers, 3rd Floor 10th Main, 35th Cross Rd, 4th Block, Jayanagar, Bengaluru, Karnataka 560011 ",09886612226,https://www.google.com/maps/place/Prosera+Analytics+Private+Limited/data=!4m7!3m6!1s0x3bae1554e3507aa7:0xfa6b8b971adaa9fb!8m2!3d12.924763!4d77.584737!16s%2Fg%2F11hdpdnbrh!19sChIJp3pQ41QVrjsR-6naGpeLa_o?authuser=0&hl=en&rclk=1,http://www.proseraa.com/,"['nvijayendra@gmail.com', 'santhosh@proseraa.com', 'santhosh@proseraa.com', 'nvixxxxx@gmail.com']"
Corpnce Data Science | AI Training | Courses,"1st Floor, 191, Chord Rd, West of Chord Road 2nd Stage, 2nd Stage, Rajajinagar, Bengaluru, Karnataka 560086 ",09739604796,https://www.google.com/maps/place/Corpnce+Data+Science+%7C+AI+Training+%7C+Courses/data=!4m7!3m6!1s0x3bae3d9c9e18556f:0x52c59560a6b694a7!8m2!3d13.0046214!4d77.5488515!16s%2Fg%2F11gy30_3t5!19sChIJb1UYnpw9rjsRp5S2pmCVxVI?authuser=0&hl=en&rclk=1,https://www.corpnce.com/,"['info@corpnce.com', 'Email: info@corpnce.com', 'info@corpnce.com', 'info@corpnce.com', 'Email: info@corpnce.com', 'info@corpnce.com', 'Get Email: info@corpnce.com', 'info@corpnce.com']"
Datavedha Analytics LLP,"Flat No: B-006, DS Max Spark Apartment Opposite to Post Office, Borewell Road, South, near Whitefield Police Station, Whitefield, Bengaluru, Karnataka 560066 ",09840875797,https://www.google.com/maps/place/Datavedha+Analytics+LLP/data=!4m7!3m6!1s0x3bae0d2ad82c3add:0x22dfb87858750554!8m2!3d12.9682954!4d77.7479518!16s%2Fg%2F11vzg5cq06!19sChIJ3Tos2CoNrjsRVAV1WHi43yI?authuser=0&hl=en&rclk=1,https://datavedha.com/,"['Email : *****achand.kalyampudi@gmail.com', 'naveen@dataoids.com', 'Email: [ali.stat698@gmail.com', 'nitant@i-kcal.com']"
HBR Analytics &BI Solutions Pvt Ltd,"6, Marathahalli - Sarjapur Outer Ring Rd, Anand Nagar, Aswath Nagar, Chinnapanna Halli, Bengaluru, Karnataka 560037 ",Not present on google business profiles,https://www.google.com/maps/place/HBR+Analytics+%26BI+Solutions+Pvt+Ltd/data=!4m7!3m6!1s0x3bae13ed6a1bece9:0xef45b9d516dba6cb!8m2!3d12.9612722!4d77.7017914!16s%2Fg%2F11rv0d36mk!19sChIJ6ewbau0TrjsRy6bbFtW5Re8?authuser=0&hl=en&rclk=1,http://www.hbranalytics.com/,[]
Emmela Data & Analytics,"33A, 1st Cross, 17th Main Rd, BTM 1st Stage, Bengaluru, Karnataka 560068 ",09108269439,https://www.google.com/maps/place/Emmela+Data+%26+Analytics/data=!4m7!3m6!1s0x3bae15c5c8c6fdb9:0x28e3808ee0580133!8m2!3d12.9172017!4d77.6115725!16s%2Fg%2F11h6slrx5r!19sChIJuf3GyMUVrjsRMwFY4I6A4yg?authuser=0&hl=en&rclk=1,https://emmela.com/,[]
Introtallent Data Science Training Institute in Bangalore,"10, 12th corss, Chinmaya Mission Hospital Rd, Indira Nagar 1st Stage, Bengaluru, Karnataka 560038 ",08618569998,https://www.google.com/maps/place/Introtallent+Data+Science+Training+Institute+in+Bangalore/data=!4m7!3m6!1s0x3bae16a5015a8707:0x136a4d6112a47ad6!8m2!3d12.979438!4d77.6379998!16s%2Fg%2F11f_3h9p6w!19sChIJB4daAaUWrjsR1nqkEmFNahM?authuser=0&hl=en&rclk=1,https://www.introtallent.com/,[]
Germane Analytics Pvt Ltd,"#90/1, Unit 'B', First Floor Rathnavilas Road,, Basavanagudi, Bengaluru, Karnataka 560004 ",08041200565,https://www.google.com/maps/place/Germane+Analytics+Pvt+Ltd/data=!4m7!3m6!1s0x3bae1591f3daaccd:0xc97f377ef60f1dd8!8m2!3d12.9383159!4d77.5777659!16s%2Fg%2F11bxd8s_wh!19sChIJzaza85EVrjsR2B0P9n43f8k?authuser=0&hl=en&rclk=1,http://www.germane-analytics.com/,"['corporate@germane-analytics.com', 'sales@germane-analytics.com', 'hr@germane-analytics.com', 'xxxx@germane-analytics.com', 'xxxx@germane-analytics.com']"
Aptus Data Labs,"2nd floor, 46/4, Novel Tech Park, Hosur Rd, near Kudlu Gate, Garvebhavi Palya, Bengaluru, Karnataka 560068 ",08861769911,https://www.google.com/maps/place/Aptus+Data+Labs/data=!4m7!3m6!1s0x3bae14babba2a23f:0xaaf5f77b09862c72!8m2!3d12.8914625!4d77.641484!16s%2Fg%2F11bv6ptkmh!19sChIJP6Kiu7oUrjsRciyGCXv39ao?authuser=0&hl=en&rclk=1,https://www.aptusdatalabs.com/contact-us/,"['Email ID: *****@aptusdatalabs.com', 'sameer.sahoo@aptusdatalabs.com', 'samir.sahoo@aptusdatalabs.com', 'staffing@aptusdatalabs.com']"
Austere Analytics Solutions Pvt. Ltd.,"3rd Floor, 1101, 24th Main Rd, 1st Phase, J. P. Nagar, Bengaluru, Karnataka 560078 ",08042711000,https://www.google.com/maps/place/Austere+Analytics+Solutions+Pvt.+Ltd./data=!4m7!3m6!1s0x3bae151325c7d361:0xbe202a7ac7675050!8m2!3d12.9070196!4d77.5857157!16s%2Fg%2F11fnbm5q0k!19sChIJYdPHJRMVrjsRUFBnx3oqIL4?authuser=0&hl=en&rclk=1,http://austereanalytics.com/,"['info@austereanalytics.com', 'imonkar@gmail.com', 'support@austere.co.in', 'imonkar@gmail.com']"
VIVARTTANA TECHNOLOGIES,"16th Main, 4th T Block East, Pattabhirama Nagar, Jayanagar, Bengaluru, Karnataka 560041 ",09880033473,https://www.google.com/maps/place/VIVARTTANA+TECHNOLOGIES/data=!4m7!3m6!1s0x3bae15a798d9b085:0xe5f184d127c49723!8m2!3d12.9248822!4d77.5882669!16s%2Fg%2F11fjx_640p!19sChIJhbDZmKcVrjsRI5fEJ9GE8eU?authuser=0&hl=en&rclk=1,https://vivarttana.in/,"['email: reachus@vivarttana.com', 'shanthalanagraj@vivarttana.com', 'reachus@vivarttana.com', 'employer@internshala.com']"
Prwatech,"3rd floor, No 22, 7 cross, 1st B Main Rd, near Canara bank colony, Stage 2, Bengaluru, Karnataka 560076 ",08147111254,https://www.google.com/maps/place/Prwatech/data=!4m7!3m6!1s0x3bae157407591d71:0xa62cbf6440c90836!8m2!3d12.9135878!4d77.6031638!16s%2Fg%2F11h12s0l3w!19sChIJcR1ZB3QVrjsRNgjJQGS_LKY?authuser=0&hl=en&rclk=1,https://prwatech.com/,"['hello@prwatech.com', 'hello@prwatech.com', 'hello@prwatech.com', 'hello@prwatech.com', 'Email ID: *****@prwatech.com', ""Megha Sanchu's email address is m***@prwatech.com""]"
In2In Global Technology and Consulting Pvt Ltd,"Kodathi gate, 2nd floor, Paparaju Building, Kodathi village Road, Sarjapur - Marathahalli Rd, near Muthoot Money, opp. to Karnataka Grameena Bank, Bengaluru, Karnataka 560035 ",09552554566,https://www.google.com/maps/place/In2In+Global+Technology+and+Consulting+Pvt+Ltd/data=!4m7!3m6!1s0x4dc2b7a79fc3a089:0x6021b9af06b50ea1!8m2!3d12.8957487!4d77.7200537!16s%2Fg%2F11rcw9_shv!19sChIJiaDDn6e3wk0RoQ61Bq-5IWA?authuser=0&hl=en&rclk=1,https://in2inglobal.com/,"['employer@internshala.com', 'Email : *****shdas2312@gmail.com', 'Email: *****@gmail.com']"
Fragma Data Systems,"2nd Floor, 559, 9th A Main Rd, Binnamangala, Stage 1, Indiranagar, Bengaluru, Karnataka 560038 ",545883336,https://www.google.com/maps/place/Fragma+Data+Systems/data=!4m7!3m6!1s0x3bae16a45f241e61:0xc6c3b1081d9d07a0!8m2!3d12.9777453!4d77.6386522!16s%2Fg%2F11clsjg301!19sChIJYR4kX6QWrjsRoAedHQixw8Y?authuser=0&hl=en&rclk=1,http://www.fragmadata.com/,"['connect@fragmadata.com', 'first last_initial@fragmadata.com', 'Product/service Enquiry: connect@fragmadata.com', 'name@fragmadata.com', 'varunk@fragmadata.com', 'klnrajareddy@gmail.com', ""Sajid Farooq's business email address is s***@fragmadata.com""]"
Avakaza Geoscience Research Technologies,"21, Sri Krupa Building, 16th Cross Rd, Malleshwaram, Bengaluru, Karnataka 560003 ",09742349602,https://www.google.com/maps/place/Avakaza+Geoscience+Research+Technologies/data=!4m7!3m6!1s0x3bae15a548125833:0x6ef45758afd7dce4!8m2!3d13.0064754!4d77.5710092!16s%2Fg%2F11j3t19x6k!19sChIJM1gSSKUVrjsR5NzXr1hX9G4?authuser=0&hl=en&rclk=1,https://www.agsrt.com/,['hr@agsrt.com']
Data Analytical System & Solutions,"No: #42-46, 2nd floor, Nanjamma Complex G' Main Street, Jogupalya Rd, Halasuru, Karnataka 560008 ",08025577797,https://www.google.com/maps/place/Data+Analytical+System+%26+Solutions/data=!4m7!3m6!1s0x3bae169f27e37995:0x200720abd6727cf1!8m2!3d12.9741878!4d77.6277547!16s%2Fg%2F1pp2w_zsb!19sChIJlXnjJ58WrjsR8Xxy1qsgByA?authuser=0&hl=en&rclk=1,http://dassnxt.com/,[]
Empulse Global,"2nd floor, Shamrao Compound, 12/7, Sampangi Rama Nagara, Bengaluru, Karnataka 560027 ",06364396848,https://www.google.com/maps/place/Empulse+Global/data=!4m7!3m6!1s0x3bae15d92f0ca229:0x7657d30206775060!8m2!3d12.9633438!4d77.591118!16s%2Fg%2F1q62gcfjh!19sChIJKaIML9kVrjsRYFB3BgLTV3Y?authuser=0&hl=en&rclk=1,http://empulseglobal.com/,"['empulsehrmssales@gmail.com', 'empulsehrmssales@gmail.com', 'vbakshi@empulseglobal.com']"
GainInsights Solutions Pvt Ltd,"77, Condor Spinn, 3rd Cross, Residency Rd, near Pearl Academy, Ashok Nagar, Bengaluru, Karnataka 560025 ",08042060709,https://www.google.com/maps/place/GainInsights+Solutions+Pvt+Ltd/data=!4m7!3m6!1s0x3bae1148ecde2d05:0x2c2568d9d4d544f8!8m2!3d12.9718582!4d77.6079207!16s%2Fg%2F12cpf4wwn!19sChIJBS3e7EgRrjsR-ETV1NloJSw?authuser=0&hl=en&rclk=1,http://gain-insights.com/,"['info@gain-insights.com', 'janraman79@gmail.com', 'first last_initial@gain-insights.com', 'sudhakarb@gain-insights.com', 'sudhakarb@gain-insights.com']"
Inflexion Analytics,"1st Floor, Gopala Krishna Complex, 45/3, Residency Road, Mahatma Gandhi Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025 ",09884701117,https://www.google.com/maps/place/Inflexion+Analytics/data=!4m7!3m6!1s0x3bae16816e4fd241:0x3dfd5bcaaebbd2a4!8m2!3d12.9739395!4d77.6090097!16s%2Fg%2F11c1lhw5kg!19sChIJQdJPboEWrjsRpNK7rspb_T0?authuser=0&hl=en&rclk=1,http://inflexionanalytics.com/,"['contactus@inflexionanalytics.com', 'contactus@inflexionanalytics.com', 'sureshbabup@systechusa.com']"
Airport Analytics,"Outer Ring Rd, Bellandur, Bengaluru, Karnataka 560103 ",08067156666,https://www.google.com/maps/place/Airport+Analytics/data=!4m7!3m6!1s0x3bae13a6f7c1646f:0x62c8b08f42ad553f!8m2!3d12.9252894!4d77.6751754!16s%2Fg%2F11rn3yygs3!19sChIJb2TB96YTrjsRP1WtQo-wyGI?authuser=0&hl=en&rclk=1,https://www.airportanalytics.aero/contact-us,"['info@graymatter.co.in', 'Email ID: *****@giairport.com', 'aci@aci.aero']"
Zephyr Technologies Internship Company,"2nd floor, new police station road, near swadhyaya Tution’s, opposite to BBMP Ground #9, SP Naidu Layout, Ramamurthy Nagar, Bengaluru, Karnataka 560016 ",08147467916,https://www.google.com/maps/place/Zephyr+Technologies+Internship+Company/data=!4m7!3m6!1s0x3bae11b464ce71a7:0xbc12dc6a28bb3579!8m2!3d13.0081843!4d77.6672283!16s%2Fg%2F11kr9j2_g_!19sChIJp3HOZLQRrjsReTW7KGrcErw?authuser=0&hl=en&rclk=1,https://zephyrtechnologies.co/,"['mail@zephyrtechnologies.co', 'contact@zephyrtechnologies.co', 'mail@zephyrtechnologies.co', 'mail@zephyrtechnologies.co', 'mail@zephyrtechnologies.co', 'mail@zephyrtechnologies.co']"
Igeeks Technologies Internship Company,"NO:19,MN Complex,2nd Cross, Sampige Rd, Malleshwaram, Bengaluru, Karnataka 560003 ",09590544567,https://www.google.com/maps/place/Igeeks+Technologies+Internship+Company/data=!4m7!3m6!1s0x3bae17e2a81e96cb:0x489a2994a2eccc3!8m2!3d12.9945493!4d77.5713668!16s%2Fg%2F11fj1r7j4d!19sChIJy5YeqOIXrjsRw8wuSpmiiQQ?authuser=0&hl=en&rclk=1,https://www.igeekstechnologies.com/,"['igeekstechnologies@gmail.com', 'info@igeekstechnologies.com', 'igeeks@igeekstechnologies.com']"
LatentView Analytics,"Vaishnavi Signature, 78/9, Outer Ring Road, Bellandur Village Varthur, Uttarahalli Hobli, Bengaluru, Karnataka 560103 ",08061314915,https://www.google.com/maps/place/LatentView+Analytics/data=!4m7!3m6!1s0x3bae13a0ae53aeab:0x4610fc52c19d3e05!8m2!3d12.9256441!4d77.6744728!16s%2Fg%2F11gdqbj4p9!19sChIJq65TrqATrjsRBT6dwVL8EEY?authuser=0&hl=en&rclk=1,https://www.latentview.com/,"['venkat@latentview.com', ""first '.' last@latentview.com"", 'rnt.helpdesk@linkintime.co.in', 'investorcare@latentview.com', 'investorcare@latentview.com']"
